name,orig_name,state,orig_county,established,discontinued,continuous,stamp_index,id,coordinates,duration,gnis_match,gnis_name,gnis_state,gnis_feature_id,gnis_feature_class,gnis_orig_county,gnis_latitude,gnis_longitude,latitude,longitude,state_full,state_latitude,state_longitude
BOSTON,BOSTON,MO,Christian,1876.0,1888.0,True,6.0,6106,True,12.0,True,BOSTON,MO,748968.0,Cemetery,Christian,36.9564363,-93.0068362,36.9564363,-93.0068362,Missouri,38.29739780113773,-92.40621321592816
BOTTSVILLE,BOTTSVILLE,MO,Linn,1860.0,1869.0,True,6.0,6145,True,9.0,True,BOTTSVILLE,MO,735719.0,Populated Place,Linn,39.7841887,-93.3021525,39.7841887,-93.3021525,Missouri,38.29739780113773,-92.40621321592816
BOUND GROVE,BOUND GROVE,MO,Jackson,1837.0,1838.0,True,9.0,6163,True,1.0,True,MOUND GROVE,MO,722694.0,Cemetery,Jackson,39.1122743,-94.4273119,39.1122743,-94.4273119,Missouri,38.29739780113773,-92.40621321592816
BOUNDS,BOUNDS,MO,Wayne,1877.0,1935.0,False,2.0,6165,True,58.0,True,BOUNDS,MO,748973.0,Populated Place,Wayne,37.210607,-90.462615,37.210607,-90.462615,Missouri,38.29739780113773,-92.40621321592816
BOURBOIS,BOURBOIS,MO,Gasconade,1870.0,1901.0,True,3.0,6168,True,31.0,True,BOURBOIS,MO,729632.0,Populated Place,Gasconade,38.3872703,-91.4009896,38.3872703,-91.4009896,Missouri,38.29739780113773,-92.40621321592816
BOURBONTON,BOURBONTON,MO,Boone,1849.0,1857.0,True,6.0,6171,True,8.0,True,BOURBONTON,MO,759359.0,Populated Place,Boone,39.2389285,-92.3146222,39.2389285,-92.3146222,Missouri,38.29739780113773,-92.40621321592816
BOWDRY,BOWDRY,MO,Carroll,1899.0,1905.0,True,5.0,6207,True,6.0,True,BOWDRY,MO,740685.0,Populated Place,Carroll,39.2822421,-93.5113229,39.2822421,-93.5113229,Missouri,38.29739780113773,-92.40621321592816
BOWER MILL,BOWER(S) MILL(S),MO,Lawrence,1847.0,1934.0,True,2.0,6224,True,87.0,True,BOWERS MILLS,MO,740686.0,Populated Place,Lawrence,37.1497792,-94.0563259,37.1497792,-94.0563259,Missouri,38.29739780113773,-92.40621321592816
BOWLING GREEN,BOWLING GREEN,MO,Chariton,1820.0,1821.0,True,8.0,6254,True,1.0,True,BOWLING GREEN,MO,766457.0,Civil,Chariton,39.3759166,-92.9955077,39.3759166,-92.9955077,Missouri,38.29739780113773,-92.40621321592816
BOXFORD,BOXFORD,MO,Dekalb,1854.0,1902.0,False,4.0,6294,True,48.0,True,BOXFORD,MO,740172.0,Populated Place,DeKalb,39.8483293,-94.588569,39.8483293,-94.588569,Missouri,38.29739780113773,-92.40621321592816
BOYD,BOYD,MO,Dallas,1864.0,1887.0,True,6.0,6310,True,23.0,True,BOYD,MO,755619.0,Populated Place,Dallas,37.5020318,-93.0758286,37.5020318,-93.0758286,Missouri,38.29739780113773,-92.40621321592816
BOYDSVILLE,BOYDSVILLE,MO,Callaway,1858.0,1906.0,False,4.0,6334,True,48.0,True,BOYDSVILLE,MO,748983.0,Populated Place,Callaway,38.8158728,-92.1104619,38.8158728,-92.1104619,Missouri,38.29739780113773,-92.40621321592816
BOYER,BOYER,MO,Wright,1884.0,1909.0,True,4.0,6341,True,25.0,True,BOYER,MO,740688.0,Populated Place,Wright,37.3161602,-92.551557,37.3161602,-92.551557,Missouri,38.29739780113773,-92.40621321592816
BOYLER'S MILL,BOYLER'S MILL,MO,Benton,1852.0,1874.0,True,6.0,6363,True,22.0,True,BOYLERS MILL,MO,746464.0,Locale,Benton,38.3403028,-93.0799213,38.3403028,-93.0799213,Missouri,38.29739780113773,-92.40621321592816
BOYLER'S MILL,BOYLER'S MILL,MO,Morgan,1874.0,1922.0,True,3.0,6364,True,48.0,True,BOYLERS MILL,MO,729710.0,Populated Place,Morgan,38.3472471,-93.0707546,38.3472471,-93.0707546,Missouri,38.29739780113773,-92.40621321592816
BOYNTON,BOYNTON,MO,Sullivan,1876.0,1953.0,True,1.0,6375,True,77.0,True,BOYNTON,MO,735526.0,Populated Place,Sullivan,40.2839069,-93.0843756,40.2839069,-93.0843756,Missouri,38.29739780113773,-92.40621321592816
BRACKEN,BRACKEN,MO,Webster,1877.0,1906.0,True,5.0,6393,True,29.0,True,BRACKEN,MO,738218.0,Populated Place,Webster,37.3406032,-92.7862844,37.3406032,-92.7862844,Missouri,38.29739780113773,-92.40621321592816
BRADFIELD,BRADFIELD,MO,Stone,1891.0,1903.0,True,5.0,6420,True,12.0,True,BRADFIELD,MO,740344.0,Populated Place,Stone,36.9661681,-93.5746407,36.9661681,-93.5746407,Missouri,38.29739780113773,-92.40621321592816
BRADY,BRADY,MO,Oregon,1900.0,1907.0,True,5.0,6472,True,7.0,True,BRADY,MO,760051.0,Post Office,Oregon,36.7436694,-91.5195847,36.7436694,-91.5195847,Missouri,38.29739780113773,-92.40621321592816
BRAME,BRAME,MO,Carter,1904.0,1905.0,True,6.0,6513,True,1.0,True,BRAME,MO,740380.0,Locale,Carter,37.0386615,-90.9542921,37.0386615,-90.9542921,Missouri,38.29739780113773,-92.40621321592816
BRANCH,BRANCH,MO,Camden,1899.0,1968.0,True,1.0,6522,True,69.0,True,BRANCH,MO,714632.0,Populated Place,Camden,37.9108682,-93.0051897,37.9108682,-93.0051897,Missouri,38.29739780113773,-92.40621321592816
BRANDON,BRANDON,MO,Benton,1908.0,1933.0,True,2.0,6556,True,25.0,True,BRANDON,MO,740689.0,Populated Place,Benton,38.5080745,-93.4229861,38.5080745,-93.4229861,Missouri,38.29739780113773,-92.40621321592816
BRANUM,BRANUM,MO,Dunklin,1901.0,1909.0,False,4.0,6607,True,8.0,True,BRANUM,MO,740074.0,Populated Place,Dunklin,36.0009039,-90.1095377,36.0009039,-90.1095377,Missouri,38.29739780113773,-92.40621321592816
BRASWELL,BRASWELL,MO,Oregon,1894.0,1915.0,True,4.0,6620,True,21.0,True,BRASWELL,MO,735193.0,Populated Place,Oregon,36.7139466,-91.3109682,36.7139466,-91.3109682,Missouri,38.29739780113773,-92.40621321592816
BRAUERSVILLE,BRAUERSVILLE,MO,Benton,1879.0,1898.0,True,5.0,6630,True,19.0,True,BRAUERSVILLE,MO,729711.0,School,Benton,38.4669659,-93.1196462,38.4669659,-93.1196462,Missouri,38.29739780113773,-92.40621321592816
BRAWLEY,BRAWLEY,MO,Oregon,1890.0,1914.0,False,3.0,6633,True,24.0,True,BRAWLEY,MO,740397.0,Populated Place,Oregon,36.873943,-91.2840224,36.873943,-91.2840224,Missouri,38.29739780113773,-92.40621321592816
BRAYS,BRAYS,MO,Miller,1894.0,1923.0,True,3.0,6639,True,29.0,True,BRAYS,MO,714660.0,Populated Place,Miller,38.1203157,-92.2446182,38.1203157,-92.2446182,Missouri,38.29739780113773,-92.40621321592816
BRAZIL,BRAZIL,MO,Washington,1889.0,1955.0,True,1.0,6645,True,66.0,True,BRAZIL,MO,749006.0,Populated Place,Washington,37.846157,-91.0634681,37.846157,-91.0634681,Missouri,38.29739780113773,-92.40621321592816
BRAZITO,BRAZITO,MO,Cole,1856.0,1930.0,True,2.0,6650,True,74.0,True,BRAZITO,MO,714662.0,Populated Place,Cole,38.4455878,-92.3026829,38.4455878,-92.3026829,Missouri,38.29739780113773,-92.40621321592816
BREEZE,BREEZE,MO,Jasper,1884.0,1903.0,True,5.0,6671,True,19.0,True,BREEZE,MO,740490.0,Locale,Jasper,37.2906101,-94.4563396,37.2906101,-94.4563396,Missouri,38.29739780113773,-92.40621321592816
BREMEN,BREMEN,MO,St. Genevieve,1892.0,1894.0,True,6.0,6681,True,2.0,True,BREMEN,MO,737655.0,School,Ste. Genevieve,37.8658868,-90.0342797,37.8658868,-90.0342797,Missouri,38.29739780113773,-92.40621321592816
BREMEN,BREMEN,MO,St. Louis,1850.0,1856.0,True,6.0,6682,True,6.0,True,BREMEN,MO,2469185.0,Populated Place,St. Louis (city),38.6628,-90.2037,38.6628,-90.2037,Missouri,38.29739780113773,-92.40621321592816
BREVATOR,BREVATOR,MO,Lincoln,1880.0,1932.0,True,2.0,6711,True,52.0,True,BREVATOR,MO,740690.0,Populated Place,Lincoln,38.9581061,-90.7431809,38.9581061,-90.7431809,Missouri,38.29739780113773,-92.40621321592816
BREWER,BREWER,MO,Perry,1884.0,1914.0,True,4.0,6715,True,30.0,True,BREWER,MO,714672.0,Populated Place,Perry,37.7808871,-89.9253884,37.7808871,-89.9253884,Missouri,38.29739780113773,-92.40621321592816
BRIAN,BRIAN,MO,Dunklin,1910.0,1926.0,True,3.0,6743,True,16.0,True,BRIAN,MO,740691.0,Populated Place,Dunklin,36.6067238,-90.0931517,36.6067238,-90.0931517,Missouri,38.29739780113773,-92.40621321592816
BRIAR CREEK,BRIAR CREEK,MO,Ripley,1879.0,1936.0,True,1.0,6746,True,57.0,True,BRIARCREEK,MO,749014.0,Populated Place,Ripley,36.6483917,-90.9717929,36.6483917,-90.9717929,Missouri,38.29739780113773,-92.40621321592816
BRICE,BRICE,MO,Laclede,1900.0,1939.0,True,2.0,6755,True,39.0,True,BRICE,MO,735505.0,Populated Place,Laclede,37.7269838,-92.8557372,37.7269838,-92.8557372,Missouri,38.29739780113773,-92.40621321592816
BRICEFIELD,BRICEFIELD,MO,Barry,1893.0,1900.0,True,5.0,6757,True,7.0,True,BRICEFIELD,MO,735810.0,Locale,Barry,36.8725641,-94.0107643,36.8725641,-94.0107643,Missouri,38.29739780113773,-92.40621321592816
BRICKEYS,BRICKEYS,MO,St. Genevieve,1906.0,1953.0,True,1.0,6779,True,47.0,True,BRICKEYS,MO,740692.0,Populated Place,Ste. Genevieve,38.084498,-90.2106728,38.084498,-90.2106728,Missouri,38.29739780113773,-92.40621321592816
BRIDGE CREEK,BRIDGE CREEK,MO,Carroll,1870.0,1884.0,True,6.0,6793,True,14.0,True,BRIDGE CREEK,MO,739611.0,Populated Place,Carroll,39.5722441,-93.384654,39.5722441,-93.384654,Missouri,38.29739780113773,-92.40621321592816
BRIDGEPORT,BRIDGEPORT (1),MO,Warren,1833.0,1847.0,True,7.0,6815,True,14.0,True,BRIDGEPORT,MO,730364.0,Populated Place,Warren,38.743656,-91.3998834,38.743656,-91.3998834,Missouri,38.29739780113773,-92.40621321592816
BRIDGEPORT,BRIDGEPORT (2),MO,Warren,1867.0,1893.0,True,2.0,6816,True,26.0,True,BRIDGEPORT,MO,730364.0,Populated Place,Warren,38.743656,-91.3998834,38.743656,-91.3998834,Missouri,38.29739780113773,-92.40621321592816
BRIDGES,BRIDGES,MO,Stoddard,1900.0,1907.0,True,5.0,6819,True,7.0,True,BRIDGES,MO,740337.0,Post Office,Stoddard,36.9556064,-89.8681441,36.9556064,-89.8681441,Missouri,38.29739780113773,-92.40621321592816
BRIDGETON,BRIDGETON,MO,St. Louis,1843.0,1958.0,True,1.0,6828,True,115.0,True,BRIDGETON,MO,2469227.0,Post Office,St. Louis,38.7564092,-90.4217848,38.7564092,-90.4217848,Missouri,38.29739780113773,-92.40621321592816
BRIMSON,BRIMSON,MO,Grundy,1901.0,1978.0,True,1.0,6920,True,77.0,True,BRIMSON,MO,714709.0,Populated Place,Grundy,40.1436209,-93.7388334,40.1436209,-93.7388334,Missouri,38.29739780113773,-92.40621321592816
BRINKTOWN,BRINKTOWN,MO,Maries,1903.0,1997.0,True,1.0,6933,True,94.0,True,BRINKTOWN,MO,729446.0,Populated Place,Maries,38.1267064,-92.0846142,38.1267064,-92.0846142,Missouri,38.29739780113773,-92.40621321592816
BRISCOE,BRISCOE,MO,Lincoln,1882.0,1959.0,True,1.0,6945,True,77.0,True,BRISCOE,MO,714714.0,Populated Place,Lincoln,39.0819912,-91.0120842,39.0819912,-91.0120842,Missouri,38.29739780113773,-92.40621321592816
BRISTLERIDGE,BRISTLERIDGE,MO,Johnson,1895.0,1904.0,True,5.0,6953,True,9.0,True,BRISTLERIDGE,MO,740693.0,Populated Place,Johnson,38.7139019,-93.6579921,38.7139019,-93.6579921,Missouri,38.29739780113773,-92.40621321592816
BRISTOL,BRISTOL,MO,Jackson,1888.0,1891.0,True,5.0,6955,True,3.0,True,BRISTOL,MO,734920.0,Populated Place,Jackson,39.0916715,-94.4530078,39.0916715,-94.4530078,Missouri,38.29739780113773,-92.40621321592816
BRISTOW,BRISTOW,MO,Vernon,1897.0,1901.0,True,5.0,6978,True,4.0,True,BRISTOW,MO,714723.0,Populated Place,Vernon,37.8050388,-94.2643911,37.8050388,-94.2643911,Missouri,38.29739780113773,-92.40621321592816
BRITTIAN,BRITTIAN,MO,Dallas,1903.0,1907.0,True,6.0,6991,True,4.0,True,BRITTAIN,MO,740520.0,Populated Place,Dallas,37.5497653,-92.8637896,37.5497653,-92.8637896,Missouri,38.29739780113773,-92.40621321592816
BROADWATER,BROADWATER,MO,New Madrid,1904.0,1917.0,True,4.0,7028,True,13.0,True,BROADWATER,MO,740695.0,Populated Place,New Madrid,36.5820025,-89.9212003,36.5820025,-89.9212003,Missouri,38.29739780113773,-92.40621321592816
BROADWAY,BROADWAY,MO,Maries,1898.0,1921.0,True,3.0,7029,True,23.0,True,BROADWAY,MO,759569.0,Post Office,Maries,38.1017101,-91.7076597,38.1017101,-91.7076597,Missouri,38.29739780113773,-92.40621321592816
BROCK,BROCK,MO,Scotland,1889.0,1904.0,True,5.0,7038,True,15.0,True,BROCK,MO,740696.0,Populated Place,Scotland,40.5511426,-92.1518468,40.5511426,-92.1518468,Missouri,38.29739780113773,-92.40621321592816
BROOKLYN,BROOKLYN,MO,Harrison,1868.0,1908.0,True,4.0,7143,True,40.0,True,BROOKLYN,MO,730062.0,Populated Place,Harrison,40.3983327,-94.0407858,40.3983327,-94.0407858,Missouri,38.29739780113773,-92.40621321592816
BROUSES BEND,BROUSES BEND,MO,Miller,1902.0,1904.0,True,6.0,7230,True,2.0,True,BROUSES BEND,MO,740934.0,Populated Place,Miller,38.3319791,-92.2904574,38.3319791,-92.2904574,Missouri,38.29739780113773,-92.40621321592816
BROWN,BROWN,MO,Sullivan,1898.0,1903.0,True,5.0,7236,True,5.0,True,BROWN,MO,740189.0,Populated Place,Sullivan,40.3469635,-92.9743725,40.3469635,-92.9743725,Missouri,38.29739780113773,-92.40621321592816
BROWNBRANCH,BROWNBRANCH,MO,Taney,1875.0,1962.0,True,1.0,7255,True,87.0,True,BROWNBRANCH,MO,749046.0,Populated Place,Taney,36.7945028,-92.8307272,36.7945028,-92.8307272,Missouri,38.29739780113773,-92.40621321592816
BROWNFIELD,BROWNFIELD,MO,Laclede,1930.0,1955.0,True,1.0,7257,True,25.0,True,BROWNFIELD,MO,749047.0,Populated Place,Laclede,37.6669868,-92.3448898,37.6669868,-92.3448898,Missouri,38.29739780113773,-92.40621321592816
BROWNINGTON,BROWNINGTON,MO,Henry,1884.0,1974.0,True,1.0,7269,True,90.0,True,BROWNINGTON,MO,714798.0,Populated Place,Henry,38.2458581,-93.7229889,38.2458581,-93.7229889,Missouri,38.29739780113773,-92.40621321592816
BROWN'S,BROWN'S,MO,Harrison,1857.0,1858.0,True,7.0,7281,True,1.0,True,BROWN,MO,714770.0,Cemetery,Harrison,40.5447128,-94.0360554,40.5447128,-94.0360554,Missouri,38.29739780113773,-92.40621321592816
BROWNS SPRING,BROWNS SPRING,MO,Stone,1912.0,1939.0,True,2.0,7307,True,27.0,True,BROWNS SPRING,MO,735534.0,Populated Place,Stone,36.9739454,-93.5107499,36.9739454,-93.5107499,Missouri,38.29739780113773,-92.40621321592816
BROWNS STATION,BROWNS STATION,MO,Boone,1875.0,1957.0,True,1.0,7308,True,82.0,True,BROWNS STATION,MO,714801.0,Populated Place,Boone,39.0500407,-92.2612924,39.0500407,-92.2612924,Missouri,38.29739780113773,-92.40621321592816
BROWNSDALE,BROWNSDALE,MO,Daviess,1891.0,1906.0,True,5.0,7317,True,15.0,True,BROWNSDALE,MO,759663.0,Post Office,Daviess,39.9500031,-94.1313379,39.9500031,-94.1313379,Missouri,38.29739780113773,-92.40621321592816
BROWNSVILLE,BROWNSVILLE,MO,Saline,1840.0,1887.0,True,5.0,7323,True,47.0,True,BROWNSVILLE,MO,729400.0,Populated Place,Saline,38.9636292,-93.414932,38.9636292,-93.414932,Missouri,38.29739780113773,-92.40621321592816
BRULE,BRULE,MO,Iron,1898.0,1917.0,True,4.0,7379,True,19.0,True,BRULE,MO,748661.0,Populated Place,Iron,37.6969924,-90.8345721,37.6969924,-90.8345721,Missouri,38.29739780113773,-92.40621321592816
BRUNOT,BRUNOT,MO,Wayne,1858.0,1957.0,True,1.0,7396,True,99.0,True,BRUNOT,MO,730456.0,Populated Place,Wayne,37.3103288,-90.5465065,37.3103288,-90.5465065,Missouri,38.29739780113773,-92.40621321592816
BRUSH COLLEGE,BRUSH COLLEGE,MO,Vernon,1878.0,1884.0,True,6.0,7415,True,6.0,True,BRUSH COLLEGE,MO,748339.0,School,Vernon,38.0430363,-94.5277405,38.0430363,-94.5277405,Missouri,38.29739780113773,-92.40621321592816
BRUSH CREEK,BRUSH CREEK,MO,Laclede,1852.0,1955.0,False,1.0,7416,True,103.0,True,BRUSH CREEK,MO,714821.0,Populated Place,Laclede,37.6161535,-92.7135088,37.6161535,-92.7135088,Missouri,38.29739780113773,-92.40621321592816
BRUSHY,BRUSHY,MO,Shannon,1930.0,1950.0,True,1.0,7434,True,20.0,True,BRUSHY,MO,760065.0,Post Office,Shannon,37.2861577,-91.2990226,37.2861577,-91.2990226,Missouri,38.29739780113773,-92.40621321592816
BRUSHYKNOB,BRUSHYKNOB,MO,Douglas,1903.0,1967.0,True,1.0,7443,True,64.0,True,BRUSHYKNOB,MO,1848182.0,Post Office,Douglas,36.9650549,-92.4862764,36.9650549,-92.4862764,Missouri,38.29739780113773,-92.40621321592816
BRUSSELLS,BRUSSELLS,MO,Lincoln,1876.0,1907.0,True,5.0,7447,True,31.0,True,BRUSSELLS,MO,740701.0,Populated Place,Lincoln,39.0508817,-90.8790216,39.0508817,-90.8790216,Missouri,38.29739780113773,-92.40621321592816
BRYANT,BRYANT,MO,Douglas,1888.0,1941.0,True,2.0,7469,True,53.0,True,BRYANT,MO,740702.0,Populated Place,Douglas,37.038942,-92.6107232,37.038942,-92.6107232,Missouri,38.29739780113773,-92.40621321592816
BRYSON,BRYSON,MO,Pike,1897.0,1901.0,True,5.0,7496,True,4.0,True,BRYSON,MO,745280.0,Locale,Pike,39.4678237,-91.1556965,39.4678237,-91.1556965,Missouri,38.29739780113773,-92.40621321592816
BUCHANAN,BUCHANAN,MO,Bollinger,1857.0,1940.0,True,2.0,7504,True,83.0,True,BUCHANAN,MO,740705.0,Populated Place,Bollinger,37.2111632,-90.1923298,37.2111632,-90.1923298,Missouri,38.29739780113773,-92.40621321592816
BUCK PRAIRIE,BUCK PRAIRIE,MO,Lawrence,1841.0,1853.0,True,5.0,7543,True,12.0,True,BUCK PRAIRIE,MO,714973.0,Cemetery,Lawrence,36.9745264,-93.6538626,36.9745264,-93.6538626,Missouri,38.29739780113773,-92.40621321592816
BUCKEYE,BUCKEYE,MO,Mississippi,1895.0,1919.0,True,4.0,7563,True,24.0,True,BUCKEYE,MO,739879.0,Populated Place,Mississippi,36.9044963,-89.4925783,36.9044963,-89.4925783,Missouri,38.29739780113773,-92.40621321592816
BUCKHART,BUCKHART,MO,Douglas,1884.0,1957.0,True,1.0,7571,True,73.0,True,BUCKHART,MO,749088.0,Populated Place,Douglas,36.8939455,-92.3190498,36.8939455,-92.3190498,Missouri,38.29739780113773,-92.40621321592816
BUCKHORN,BUCKHORN,MO,Madison,1901.0,1959.0,True,1.0,7577,True,58.0,True,BUCKHORN,MO,714979.0,Populated Place,Madison,37.338108,-90.289558,37.338108,-90.289558,Missouri,38.29739780113773,-92.40621321592816
BUCKLEY,BUCKLEY,MO,Greene,1884.0,1904.0,True,5.0,7593,True,20.0,True,BUCKLEY,MO,755641.0,Populated Place,Greene,37.4233773,-93.5318666,37.4233773,-93.5318666,Missouri,38.29739780113773,-92.40621321592816
BUCODA,BUCODA,MO,Dunklin,1917.0,1930.0,True,2.0,7628,True,13.0,True,BUCODA,MO,731543.0,Populated Place,Dunklin,36.0900678,-90.2142642,36.0900678,-90.2142642,Missouri,38.29739780113773,-92.40621321592816
BUD,BUD,MO,Warren,1880.0,1893.0,True,5.0,7630,True,13.0,True,BUD,MO,740726.0,Populated Place,Warren,38.7350453,-91.3740489,38.7350453,-91.3740489,Missouri,38.29739780113773,-92.40621321592816
BUDAPEST,BUDAPEST,MO,Ripley,1912.0,1922.0,True,3.0,7634,True,10.0,True,BUDAPEST,MO,749095.0,Populated Place,Ripley,36.7689441,-90.710953,36.7689441,-90.710953,Missouri,38.29739780113773,-92.40621321592816
BUELL,BUELL,MO,Montgomery,1904.0,1978.0,True,1.0,7646,True,74.0,True,BUELL,MO,714998.0,Populated Place,Montgomery,39.0342075,-91.4390477,39.0342075,-91.4390477,Missouri,38.29739780113773,-92.40621321592816
BUFFINGTON,BUFFINGTON,MO,Stoddard,1877.0,1905.0,True,5.0,7695,True,28.0,True,BUFFINGTON,MO,715015.0,Populated Place,Stoddard,36.8306084,-89.743139,36.8306084,-89.743139,Missouri,38.29739780113773,-92.40621321592816
BUICK,BUICK,MO,Iron,1918.0,1955.0,True,1.0,7718,True,37.0,True,BUICK,MO,749103.0,Populated Place,Iron,37.6069908,-91.126798,37.6069908,-91.126798,Missouri,38.29739780113773,-92.40621321592816
BULLION,BULLION,MO,Adair,1882.0,1904.0,True,5.0,7750,True,22.0,True,BULLION,MO,740706.0,Populated Place,Adair,40.171423,-92.4882468,40.171423,-92.4882468,Missouri,38.29739780113773,-92.40621321592816
BUNKER HILL,BUNKER HILL,MO,Lewis,1855.0,1904.0,False,4.0,7786,True,49.0,True,BUNKER HILL,MO,732804.0,Populated Place,Lewis,40.1800435,-91.7387755,40.1800435,-91.7387755,Missouri,38.29739780113773,-92.40621321592816
BURBANK,BURBANK,MO,Wayne,1908.0,1954.0,True,1.0,7804,True,46.0,True,BURBANK,MO,749114.0,Populated Place,Wayne,37.1469962,-90.3703895,37.1469962,-90.3703895,Missouri,38.29739780113773,-92.40621321592816
BURBOIS,BURBOIS,MO,Gasconade,1851.0,1870.0,True,6.0,7807,True,19.0,True,BURBOIS,MO,766657.0,Civil,Gasconade,38.1980772,-91.5898803,38.1980772,-91.5898803,Missouri,38.29739780113773,-92.40621321592816
BURCH,BURCH,MO,Newton,1902.0,1904.0,True,5.0,7809,True,2.0,True,BURCH,MO,745824.0,School,Newton,36.7847902,-94.4874416,36.7847902,-94.4874416,Missouri,38.29739780113773,-92.40621321592816
BURCH,BURCH,MO,Wayne,1908.0,1938.0,True,2.0,7810,True,30.0,True,BURCH,MO,740709.0,Populated Place,Wayne,37.2683849,-90.3545578,37.2683849,-90.3545578,Missouri,38.29739780113773,-92.40621321592816
BURDETT,BURDETT,MO,Bates,1870.0,1904.0,True,4.0,7821,True,34.0,True,BURDETT,MO,715065.0,Populated Place,Bates,38.4336272,-94.4827301,38.4336272,-94.4827301,Missouri,38.29739780113773,-92.40621321592816
BURKSVILLE,BURKSVILLE,MO,Shelby,1892.0,1907.0,True,5.0,7872,True,15.0,True,BURKSVILLE,MO,740710.0,Populated Place,Shelby,39.8619854,-91.9173913,39.8619854,-91.9173913,Missouri,38.29739780113773,-92.40621321592816
BURNHAM,BURNHAM,MO,Howell,1883.0,1951.0,True,1.0,7918,True,68.0,True,BURNHAM,MO,749125.0,Populated Place,Howell,36.9267226,-91.9576515,36.9267226,-91.9576515,Missouri,38.29739780113773,-92.40621321592816
BURNS,BURNS,MO,Polk,1884.0,1920.0,True,3.0,7927,True,36.0,True,BURNS,MO,715084.0,Populated Place,Polk,37.6047619,-93.3090824,37.6047619,-93.3090824,Missouri,38.29739780113773,-92.40621321592816
BURR,BURR,MO,Ripley,1898.0,1920.0,True,3.0,7961,True,22.0,True,BURR,MO,749129.0,Populated Place,Ripley,36.5020064,-90.9862361,36.5020064,-90.9862361,Missouri,38.29739780113773,-92.40621321592816
BURR OAK,BURR OAK,MO,Lincoln,1895.0,1905.0,True,5.0,7965,True,10.0,True,BURR OAK,MO,740153.0,Populated Place,Lincoln,39.0592162,-90.7640147,39.0592162,-90.7640147,Missouri,38.29739780113773,-92.40621321592816
BURR OAK VALLEY,BURR OAK VALLEY,MO,Lincoln,1875.0,1895.0,True,5.0,7967,True,20.0,True,BURR OAK VALLEY,MO,740153.0,Populated Place,Lincoln,39.0592162,-90.7640147,39.0592162,-90.7640147,Missouri,38.29739780113773,-92.40621321592816
BURROWS,BURROWS,MO,Bates,1891.0,1892.0,True,6.0,7981,True,1.0,True,BURROWS,MO,729836.0,Populated Place,Bates,38.3497423,-94.5891216,38.3497423,-94.5891216,Missouri,38.29739780113773,-92.40621321592816
BURTON,BURTON,MO,Howard,1873.0,1935.0,False,2.0,8000,True,62.0,True,BURTON,MO,740711.0,Populated Place,Howard,39.2147567,-92.6121258,39.2147567,-92.6121258,Missouri,38.29739780113773,-92.40621321592816
BURTVILLE,BURTVILLE,MO,Johnson,1892.0,1904.0,True,5.0,8015,True,12.0,True,BURTVILLE,MO,740713.0,Populated Place,Johnson,38.6764031,-93.6185464,38.6764031,-93.6185464,Missouri,38.29739780113773,-92.40621321592816
BUSCH,BUSCH,MO,Pike,1886.0,1948.0,False,1.0,8024,True,62.0,True,BUSCH,MO,740714.0,Populated Place,Pike,39.5797683,-91.1926419,39.5797683,-91.1926419,Missouri,38.29739780113773,-92.40621321592816
BUSHBERG,BUSHBERG,MO,Jefferson,1868.0,1904.0,True,4.0,8033,True,36.0,True,BUSHBERG,MO,740715.0,Populated Place,Jefferson,38.3053322,-90.3765086,38.3053322,-90.3765086,Missouri,38.29739780113773,-92.40621321592816
BUSHNELL,BUSHNELL,MO,Barton,1888.0,1901.0,True,5.0,8042,True,13.0,True,BUSHNELL,MO,740051.0,Populated Place,Barton,37.4969913,-94.1510556,37.4969913,-94.1510556,Missouri,38.29739780113773,-92.40621321592816
