name,orig_name,state,orig_county,established,discontinued,continuous,stamp_index,id,coordinates,duration,gnis_match,gnis_name,gnis_county,gnis_state,gnis_feature_id,gnis_feature_class,gnis_orig_name,gnis_orig_county,gnis_latitude,gnis_longitude,gnis_elev_in_m,gnis_dist,latitude,longitude,state_full,state_latitude,state_longitude
LINWOOD,LINWOOD (1),KY,Hart,1888.0,1907.0,True,4.0,95190,True,19.0,True,LINWOOD,HART,KY,508468.0,Populated Place,Linwood,Hart,37.3395,-85.75997,208.0,1.0,37.3395,-85.75997,Kentucky,37.61319005289673,-84.68927476511334
EDENBORN,EDENBORN,PA,Fayette,1901.0,1919.0,True,3.0,17538,True,18.0,True,EDENBORN,FAYETTE,PA,1173994.0,Populated Place,Edenborn,Fayette,39.8842428,-79.8817177,353.0,1.0,39.8842428,-79.8817177,Pennsylvania,40.72547983697331,-77.55723820194132
CANFIELD,CANFIELD,MN,Fillmore,1857.0,1883.0,True,6.0,72551,True,26.0,True,CANFIELD,FILLMORE,MN,2050641.0,Post Office,Canfield Post Office,Fillmore,43.53302,-92.26906,397.0,1.0,43.53302,-92.26906,Minnesota,45.838668873886334,-94.26161293179725
MCGOWEN,MCGOWEN,NC,Duplin,1892.0,1903.0,True,6.0,98262,True,11.0,True,MCGOWEN,DUPLIN,NC,1008038.0,Post Office,McGowen Post Office (historical),Duplin,35.03239,-77.92332,40.0,1.0,35.03239,-77.92332,North Carolina,35.65762478682171,-79.85172837217462
TALMAGE,TALMAGE,KY,Mercer,1890.0,1934.0,True,2.0,116743,True,44.0,True,TALMAGE,MERCER,KY,2566083.0,Post Office,Talmage Post Office (historical),Mercer,37.85167,-84.8692,248.0,1.0,37.85167,-84.8692,Kentucky,37.61319005289673,-84.68927476511334
CALSPAR,CALSPAR,MI,Schoolcraft,1927.0,1935.0,True,3.0,72274,True,8.0,True,CALSPAR,SCHOOLCRAFT,MI,2356665.0,Post Office,Calspar Post Office (historical),Schoolcraft,46.05694,-85.92694,210.0,1.0,46.05694,-85.92694,Michigan,43.64460033559263,-84.97948272513034
RED APPLE,RED APPLE,AL,Marshall,1870.0,1903.0,True,4.0,47799,True,33.0,True,RED APPLE,MARSHALL,AL,139469.0,Populated Place,Red Apple (historical),Marshall,34.182595,-86.2005329,309.0,1.0,34.182595,-86.2005329,Alabama,33.03209749119171,-86.72512276024179
HALLIBUSH,HALLIBUSH,KY,Floyd,1910.0,1910.0,True,5.0,87028,True,0.0,True,HOLLYBUSH,FLOYD,KY,494421.0,Cemetery,Hollybush Cemetery,Floyd,37.41951,-82.64874,289.0,0.7777778,37.41951,-82.64874,Kentucky,37.61319005289673,-84.68927476511334
KEARNEY,KEARNEY,KS,Kearny,1886.0,1918.0,True,4.0,143774,True,32.0,True,KEARNEY,KEARNY,KS,485344.0,Locale,Kearney (historical),Kearny,38.14141,-101.3774,1004.0,1.0,38.14141,-101.3774,Kansas,38.52652031092821,-97.41166347965247
CHALYBEATE SPRINGS,CHALYBEATE SPRINGS,IA,Jasper,1884.0,1887.0,False,6.0,73666,True,3.0,True,CHALYBEATE SPRINGS,JASPER,IA,1999543.0,Post Office,Chalybeate Springs Post Office (historical),Jasper,41.67777,-93.24187,256.0,1.0,41.67777,-93.24187,Iowa,41.92312560548421,-93.1251007552586
BEAN'S CORNERS,BEAN'S CORNERS,ME,Franklin,1865.0,1895.0,True,3.0,3580,True,30.0,True,BEAN'S CORNERS,FRANKLIN,ME,561797.0,Populated Place,Bean's Corners,Franklin,44.5778401,-70.175338,188.0,1.0,44.5778401,-70.175338,Maine,44.62629694764543,-69.39335615798707
KNOBSVILLE,KNOBSVILLE,PA,Fulton,1862.0,1958.0,True,1.0,30806,True,96.0,True,KNOBSVILLE,FULTON,PA,1178614.0,Populated Place,Knobsville,Fulton,40.0075874,-77.9627785,290.0,1.0,40.0075874,-77.9627785,Pennsylvania,40.72547983697331,-77.55723820194132
RYAN'S MILLLS,RYAN'S MILLLS,KY,Washington,1848.0,1852.0,True,7.0,111232,True,4.0,True,RYANS MILL,WASHINGTON,KY,2567767.0,Locale,Ryans Mill (historical),Washington,37.77061,-85.16005,208.0,0.8333333,37.77061,-85.16005,Kentucky,37.61319005289673,-84.68927476511334
SHIFFLET,SHIFFLET,KY,Madison,1886.0,1886.0,True,7.0,113203,True,0.0,True,SHIFLET,MADISON,KY,2557582.0,Post Office,Shiflet Post Office (historical),Madison,37.74438,-84.20513,284.0,0.875,37.74438,-84.20513,Kentucky,37.61319005289673,-84.68927476511334
JERSEY MOUNTAIN,JERSEY MOUNTAIN,WV,Hampshire,1879.0,1887.0,True,7.0,91516,True,8.0,True,JERSEY MOUNTAIN,HAMPSHIRE,WV,1718727.0,Post Office,Jersey Mountain Post Office,Hampshire,39.40232,-78.6539,397.0,1.0,39.40232,-78.6539,West Virginia,38.621691901095794,-80.8000481173913
DECORA,DECORA,GA,Gordon,1888.0,1905.0,True,5.0,14668,True,17.0,True,DECORA,GORDON,GA,334437.0,Populated Place,Decora,Gordon,34.5792521,-84.8627183,208.0,1.0,34.5792521,-84.8627183,Georgia,33.12832351739887,-83.74456450104394
WREN,WREN,OR,Benton,1887.0,1968.0,True,1.0,165702,True,81.0,True,WREN,BENTON,OR,1166213.0,Post Office,Wren Post Office (historical),Benton,44.58762,-123.4284,150.0,1.0,44.58762,-123.4284,Oregon,44.44548039933444,-121.82370232945092
WATER VALLEY,WATER VALLEY,AL,Choctaw,1905.0,1940.0,True,2.0,60563,True,35.0,True,WATER VALLEY,CHOCTAW,AL,157218.0,Populated Place,Water Valley,Choctaw,31.8940418,-88.39308,34.0,1.0,31.8940418,-88.39308,Alabama,33.03209749119171,-86.72512276024179
LOVE,LOVE,MS,De Soto,1913.0,1954.0,True,1.0,33988,True,41.0,True,LOVE,DESOTO,MS,690327.0,Populated Place,Love,DeSoto,34.7534336,-89.9700902,80.0,1.0,34.7534336,-89.9700902,Mississippi,32.904513690654625,-89.66801400419865
PEAKSVILLE,PEAKSVILLE,VA,Bedford,1850.0,1907.0,False,5.0,105505,True,57.0,True,PEAKSVILLE,BEDFORD,VA,1497080.0,Populated Place,Peaksville,Bedford,37.40903,-79.54531,285.0,1.0,37.40903,-79.54531,Virginia,37.59297044544598,-78.73498313891332
EAST BETHLEHEM,EAST BETHLEHEM,PA,Washington,1827.0,1903.0,True,3.0,16697,True,76.0,True,EAST BETHLEHEM,WASHINGTON,PA,1192251.0,Populated Place,East Bethlehem,Washington,40.0453511,-79.9756065,359.0,1.0,40.0453511,-79.9756065,Pennsylvania,40.72547983697331,-77.55723820194132
MARIBEL,MARIBEL,NC,Pamlico,1883.0,1958.0,True,1.0,97353,True,75.0,True,MARIBEL,PAMLICO,NC,989335.0,Populated Place,Maribel,Pamlico,35.16683,-76.7066,1.0,1.0,35.16683,-76.7066,North Carolina,35.65762478682171,-79.85172837217462
CENTENNIAL,CENTENNIAL,TX,Panola,1875.0,1913.0,True,4.0,130438,True,38.0,True,CENTENNIAL,PANOLA,TX,1889882.0,Populated Place,Centennial,Panola,32.22572,-94.06519,100.0,1.0,32.22572,-94.06519,Texas,31.49183703480589,-97.29755489625168
NICKLOW,NICKLOW,WV,Barbour,1890.0,1909.0,True,4.0,102524,True,19.0,True,NICKLOW,BARBOUR,WV,1697126.0,Post Office,Nicklow Post Office,Barbour,39.19696,-79.91766,399.0,1.0,39.19696,-79.91766,West Virginia,38.621691901095794,-80.8000481173913
CLIFF LAKE,CLIFF LAKE,MT,Madison,1912.0,1953.0,True,1.0,131478,True,41.0,True,CLIFF LAKE,MADISON,MT,1797555.0,Post Office,Cliff Lake Post Office (historical),Madison,44.82965,-111.5197,1853.0,1.0,44.82965,-111.5197,Montana,47.00211326959847,-109.90853677501592
ARROW,ARROW,MT,Judith Basin,1905.0,1909.0,True,5.0,125394,True,4.0,True,ARROW,JUDITH BASIN,MT,1750627.0,Post Office,Arrow Post Office (historical),Judith Basin,47.32219,-110.5341,1289.0,1.0,47.32219,-110.5341,Montana,47.00211326959847,-109.90853677501592
SALADO,SALADO,NM,DeBaca,1892.0,1912.0,True,4.0,157318,True,20.0,True,SALADO,DE BACA,NM,899888.0,Populated Place,Salado,De Baca,34.58784,-104.4116,1282.0,1.0,34.58784,-104.4116,New Mexico,34.73405899346405,-105.84728810457516
WEEDONS,WEEDONS,AR,Lonoke,1877.0,1881.0,True,7.0,60913,True,4.0,True,WEEDON,LONOKE,AR,61208.0,Cemetery,Weedon Cemetery,Lonoke,34.6611255,-91.9186484,70.0,0.857142857142857,34.6611255,-91.9186484,Arkansas,35.01494461423343,-92.50292319068728
BIXBY,BIXBY,IL,Saint Clair,1894.0,1908.0,False,4.0,69102,True,14.0,True,BIXBY,ST. CLAIR,IL,426272.0,Populated Place,Bixby,St. Clair,38.4931082,-90.2237243,125.0,1.0,38.4931082,-90.2237243,Illinois,40.10173193774704,-89.09195342628459
SHILO CHURCH,SHILO CHURCH,TN,Sevier,1888.0,1901.0,True,5.0,52444,True,13.0,True,SHILOH CHURCH,SEVIER,TN,1306560.0,Church,Shiloh Church,Sevier,35.8162011,-83.5848902,300.0,0.916666666666667,35.8162011,-83.5848902,Tennessee,35.90304088108576,-85.8669100795989
RIDDLE,RIDDLE,IN,Crawford,1892.0,1951.0,True,1.0,109492,True,59.0,True,RIDDLE,CRAWFORD,IN,441984.0,Populated Place,Riddle,Crawford,38.25062,-86.43054,232.0,1.0,38.25062,-86.43054,Indiana,39.762828507259336,-86.22832405360336
VESEY,VESEY,TX,Red River,1899.0,1930.0,True,2.0,163308,True,31.0,True,VESSEY,RED RIVER,TX,1380721.0,Populated Place,Vessey,Red River,33.72094,-94.96689,122.0,0.8,33.72094,-94.96689,Texas,31.49183703480589,-97.29755489625168
DUKE,DUKE,WV,Monongalia,1888.0,1899.0,True,5.0,79372,True,11.0,True,DUKE,MONONGALIA,WV,1728240.0,Post Office,Duke Post Office,Monongalia,39.647,-79.98796,247.0,1.0,39.647,-79.98796,West Virginia,38.621691901095794,-80.8000481173913
NORTHFIELD,NORTHFIELD,IA,Des Moines,1853.0,1902.0,True,4.0,103035,True,49.0,True,NORTHFIELD,DES MOINES,IA,1994920.0,Post Office,Northfield Post Office (historical),Des Moines,41.05892,-91.12181,220.0,1.0,41.05892,-91.12181,Iowa,41.92312560548421,-93.1251007552586
MORRISONVILLE,MORRISONVILLE,VA,Loudoun,1854.0,1904.0,False,5.0,100395,True,50.0,True,MORRISONVILLE,LOUDOUN,VA,1499768.0,Populated Place,Morrisonville,Loudoun,39.22316,-77.66832,153.0,1.0,39.22316,-77.66832,Virginia,37.59297044544598,-78.73498313891332
PINE CITY,PINE CITY,WA,Whitman,1879.0,1970.0,True,1.0,153720,True,91.0,True,PINE CITY,WHITMAN,WA,1512561.0,Populated Place,Pine City,Whitman,47.20239,-117.5244,625.0,1.0,47.20239,-117.5244,Washington,47.38130745950554,-121.08638959931798
ABSHERS,ABSHERS,NC,Wilkes,1880.0,1953.0,True,1.0,64399,True,73.0,True,ABSHERS,WILKES,NC,1018761.0,Populated Place,Abshers,Wilkes,36.3687421,-81.1109173,445.0,1.0,36.3687421,-81.1109173,North Carolina,35.65762478682171,-79.85172837217462
BLEECKER,BLEECKER,AL,Lee,1920.0,1955.0,True,1.0,5417,True,35.0,True,BLEECKER,LEE,AL,154443.0,Populated Place,Bleecker,Lee,32.5823594,-85.1641056,205.0,1.0,32.5823594,-85.1641056,Alabama,33.03209749119171,-86.72512276024179
RAVEN ROCK,RAVEN ROCK,NJ,Hunterdon,1853.0,1935.0,False,2.0,47634,True,82.0,True,RAVEN ROCK,HUNTERDON,NJ,879623.0,Populated Place,Raven Rock,Hunterdon,40.4109382,-75.0332253,28.0,1.0,40.4109382,-75.0332253,New Jersey,40.32415021333333,-74.61807680235295
PEACH GROVE,PEACH GROVE,KY,Pendleton,1875.0,1907.0,True,4.0,105481,True,32.0,True,PEACH GROVE,PENDLETON,KY,2564309.0,Post Office,Peach Grove Post Office (historical),Pendleton,38.83045,-84.27143,192.0,1.0,38.83045,-84.27143,Kentucky,37.61319005289673,-84.68927476511334
GRANT,GRANT,OR,Grant,1870.0,1873.0,True,8.0,139512,True,3.0,True,GRANT,GRANT,OR,1165340.0,Post Office,Grant Post Office (historical),Grant,44.42765,-119.1094,932.0,1.0,44.42765,-119.1094,Oregon,44.44548039933444,-121.82370232945092
OSWALT,OSWALT,NC,Iredell,1895.0,1927.0,True,3.0,104481,True,32.0,True,OSWALT,IREDELL,NC,1000772.0,Populated Place,Oswalt,Iredell,35.68264,-80.86118,284.0,1.0,35.68264,-80.86118,North Carolina,35.65762478682171,-79.85172837217462
DOUBLE SPRINGS,DOUBLE SPRINGS,MS,Oktibbeha,1837.0,1904.0,True,4.0,15756,True,67.0,True,DOUBLE SPRINGS,OKTIBBEHA,MS,712158.0,Post Office,Double Springs Post Office (historical),Oktibbeha,33.4034566,-89.0756183,143.0,1.0,33.4034566,-89.0756183,Mississippi,32.904513690654625,-89.66801400419865
ROME,ROME,MS,Winston,1858.0,1896.0,False,5.0,49510,True,38.0,True,ROME,WINSTON,MS,687704.0,Populated Place,Rome,Winston,33.1045716,-89.2400681,143.0,1.0,33.1045716,-89.2400681,Mississippi,32.904513690654625,-89.66801400419865
POMPANO,POMPANO,FL,Broward,1899.0,1947.0,False,1.0,46114,True,48.0,True,POMPANO,BROWARD,FL,289162.0,Populated Place,Pompano,Broward,26.2378597,-80.1247667,3.0,1.0,26.2378597,-80.1247667,Florida,29.149179605277045,-82.70831202058048
MONTROSE,MONTROSE,NE,Sioux,1887.0,1948.0,True,2.0,149547,True,61.0,True,MONTROSE,SIOUX,NE,1827815.0,Post Office,Montrose Post Office (historical),Sioux,42.92247,-103.7288,1116.0,1.0,42.92247,-103.7288,Nebraska,41.26900677053825,-98.51318587346552
KINGSTON,KINGSTON,MS,Adams,1827.0,1916.0,False,3.0,30566,True,89.0,True,KINGSTON,ADAMS,MS,672177.0,Populated Place,Kingston,Adams,31.4054464,-91.2776103,57.0,1.0,31.4054464,-91.2776103,Mississippi,32.904513690654625,-89.66801400419865
OSCAR,OSCAR,PA,Armstrong,1861.0,1886.0,True,6.0,43093,True,25.0,True,OSCAR,ARMSTRONG,PA,1204339.0,Populated Place,Oscar,Armstrong,40.8403424,-79.3711526,333.0,1.0,40.8403424,-79.3711526,Pennsylvania,40.72547983697331,-77.55723820194132
LATIUM,LATIUM,TX,Washington,1884.0,1907.0,True,5.0,145320,True,23.0,True,LATIUM,WASHINGTON,TX,1378567.0,Populated Place,Latium,Washington,30.0805,-96.56053,115.0,1.0,30.0805,-96.56053,Texas,31.49183703480589,-97.29755489625168
FORT RILEY,FORT RILEY,KS,Geary,1855.0,1917.0,True,4.0,137571,True,62.0,True,FORT RILEY,GEARY,KS,483625.0,School,Fort Riley Middle School,Geary,39.08716,-96.79629,395.0,1.0,39.08716,-96.79629,Kansas,38.52652031092821,-97.41166347965247
SKJOLD,SKJOLD,SD,Deuel,1877.0,1901.0,True,5.0,159079,True,24.0,True,SKJOLD,DEUEL,SD,1267157.0,Post Office,Skjold Post Office (historical),Deuel,44.55969,-96.46144,549.0,1.0,44.55969,-96.46144,South Dakota,44.30115526366251,-99.35172597315436
ROSS GROVE,ROSS GROVE (1),IL,De Kalb,1843.0,1844.0,True,8.0,110717,True,1.0,True,ROSS GROVE,DEKALB,IL,1807837.0,Post Office,Ross Grove Post Office (historical),DeKalb,41.69642,-88.84369,233.0,1.0,41.69642,-88.84369,Illinois,40.10173193774704,-89.09195342628459
KARS,KARS,IA,Tama,1877.0,1880.0,True,7.0,92132,True,3.0,True,KARS,TAMA,IA,1983149.0,Post Office,Kars Post Office (historical),Tama,42.05832,-92.68353,313.0,1.0,42.05832,-92.68353,Iowa,41.92312560548421,-93.1251007552586
QUINCY,QUINCY,MA,Norfolk,1795.0,1908.0,True,1.0,47284,True,113.0,True,QUINCY,NORFOLK,MA,1973538.0,Post Office,Quincy Post Office,Norfolk,42.2509833,-71.0016877,9.0,1.0,42.2509833,-71.0016877,Massachusetts,42.24690810801527,-71.56362919796437
ELDERGROVE,ELDERGROVE,IA,Allamakee,1897.0,1904.0,True,5.0,80505,True,7.0,True,ELDERGROVE,ALLAMAKEE,IA,1948814.0,Post Office,Eldergrove Post Office (historical),Allamakee,43.2397,-91.21985,341.0,1.0,43.2397,-91.21985,Iowa,41.92312560548421,-93.1251007552586
LINARY,LINARY,TN,Cumberland,1917.0,1955.0,True,1.0,32835,True,38.0,True,LINARY,CUMBERLAND,TN,1315403.0,Populated Place,Linary,Cumberland,35.8642351,-84.9905097,588.0,1.0,35.8642351,-84.9905097,Tennessee,35.90304088108576,-85.8669100795989
AQUA,AQUA,VA,Rockbridge,1886.0,1954.0,True,1.0,65763,True,68.0,True,AQUA,ROCKBRIDGE,VA,1492848.0,Populated Place,Aqua,Rockbridge,37.8765208,-79.3355909,481.0,1.0,37.8765208,-79.3355909,Virginia,37.59297044544598,-78.73498313891332
POVERTY,POVERTY,VA,Highland,1889.0,1915.0,True,4.0,107548,True,26.0,True,POVERTY,HIGHLAND,VA,1483465.0,Locale,Poverty,Highland,38.23624,-79.59282,565.0,1.0,38.23624,-79.59282,Virginia,37.59297044544598,-78.73498313891332
PITTS,PITTS,TX,Motley,1893.0,1898.0,True,6.0,153906,True,5.0,True,PITTS,MOTLEY,TX,2034874.0,Populated Place,Pitts,Motley,34.16285,-100.9521,753.0,1.0,34.16285,-100.9521,Texas,31.49183703480589,-97.29755489625168
TOWNCREEK,TOWNCREEK,NC,Brunswick,1872.0,1931.0,False,2.0,117864,True,59.0,True,TOWN CREEK,BRUNSWICK,NC,1022971.0,Populated Place,Town Creek,Brunswick,34.16517,-78.09305,6.0,0.8888889,34.16517,-78.09305,North Carolina,35.65762478682171,-79.85172837217462
BEAVER DAM,BEAVER DAM,SC,Aiken,1892.0,1912.0,True,4.0,3699,True,20.0,True,BEAVER DAM,AIKEN,SC,1245015.0,Church,Beaver Dam Baptist Church,Aiken,33.6387532,-81.6342732,159.0,,33.6387532,-81.6342732,South Carolina,34.12136880118953,-81.13033261165741
GWYTHER,GWYTHER,ND,Morton,1909.0,1910.0,True,4.0,140054,True,1.0,True,GWYTHER,MORTON,ND,1029017.0,Populated Place,Gwyther,Morton,46.52611,-100.5843,498.0,1.0,46.52611,-100.5843,North Dakota,47.49648331707317,-99.80502257317072
BENSVILLE,BENSVILLE,MD,Charles,1817.0,1822.0,True,9.0,68360,True,5.0,True,BENSVILLE,CHARLES,MD,589738.0,Populated Place,Bensville,Charles,38.6092853,-77.0121973,59.0,1.0,38.6092853,-77.0121973,Maryland,39.122077160656936,-76.77834919226278
MCCLANAHAN,MCCLANAHAN,TX,Falls,1887.0,1904.0,True,5.0,148109,True,17.0,True,MCCLANAHAN,FALLS,TX,1380163.0,Populated Place,McClanahan,Falls,31.35712,-96.8286,125.0,1.0,31.35712,-96.8286,Texas,31.49183703480589,-97.29755489625168
MARLBORO,MARLBORO,VA,Frederick,1879.0,1939.0,True,2.0,97446,True,60.0,True,MARLBORO,FREDERICK,VA,1495901.0,Populated Place,Marlboro,Frederick,39.0815,-78.32223,219.0,1.0,39.0815,-78.32223,Virginia,37.59297044544598,-78.73498313891332
SCHEIDY,SCHEIDY,PA,Lehigh,1891.0,1908.0,True,4.0,51349,True,17.0,True,SCHEIDY,LEHIGH,PA,1204588.0,Populated Place,Scheidy,Lehigh,40.6931515,-75.5612964,197.0,1.0,40.6931515,-75.5612964,Pennsylvania,40.72547983697331,-77.55723820194132
CENTREVILLE,CENTRE(ER)VILLE,NJ,Hunterdon,1824.0,1907.0,True,3.0,9895,True,83.0,True,CENTREVILLE,HUNTERDON,NJ,875336.0,Populated Place,Centreville,Hunterdon,40.5384367,-74.754051,33.0,1.0,40.5384367,-74.754051,New Jersey,40.32415021333333,-74.61807680235295
WHITE ROSE,WHITE ROSE,KY,Taylor,1908.0,1957.0,True,1.0,121859,True,49.0,True,WHITE ROSE,TAYLOR,KY,509359.0,Populated Place,White Rose,Taylor,37.42117,-85.46108,228.0,1.0,37.42117,-85.46108,Kentucky,37.61319005289673,-84.68927476511334
SHILOH,SHILOH,TX,Limestone,1906.0,1907.0,True,6.0,158686,True,1.0,True,SHILOH,LIMESTONE,TX,1368146.0,Populated Place,Shiloh,Limestone,31.61184,-96.45359,145.0,1.0,31.61184,-96.45359,Texas,31.49183703480589,-97.29755489625168
CONCORD STATION,CONCORD STATION,PA,Erie,1862.0,1878.0,True,4.0,12209,True,16.0,True,CONCORD STATION,ERIE,PA,1192425.0,Populated Place,Concord Station,Erie,41.9031113,-79.7436625,423.0,1.0,41.9031113,-79.7436625,Pennsylvania,40.72547983697331,-77.55723820194132
EAST LIBERTY,EAST LIBERTY,IN,Allen,1850.0,1866.0,False,7.0,79913,True,16.0,True,EAST LIBERTY,ALLEN,IN,433917.0,Populated Place,East Liberty,Allen,40.9356,-84.86163,246.0,1.0,40.9356,-84.86163,Indiana,39.762828507259336,-86.22832405360336
LARKIN,LARKIN,AR,Izard,1894.0,1957.0,True,1.0,31712,True,63.0,True,LARKIN,IZARD,AR,58047.0,Populated Place,Larkin,Izard,36.111736,-91.8679256,238.0,1.0,36.111736,-91.8679256,Arkansas,35.01494461423343,-92.50292319068728
FIVE POINTS,FIVE POINTS,PA,Mercer,1876.0,1904.0,True,4.0,20162,True,28.0,True,FIVE POINTS,MERCER,PA,1174869.0,Populated Place,Five Points,Mercer,41.2261678,-80.4267349,355.0,1.0,41.2261678,-80.4267349,Pennsylvania,40.72547983697331,-77.55723820194132
ADAMSVILLE,ADAMSVILLE,GA,Bartow,1839.0,1842.0,True,8.0,256,True,3.0,True,ADAIRSVILLE,BARTOW,GA,1705277.0,Post Office,Adairsville Post Office,Bartow,34.3748255,-84.9302326,218.0,0.8,34.3748255,-84.9302326,Georgia,33.12832351739887,-83.74456450104394
DODGE'S CORNERS,DODGE'S CORNERS,WI,Waukesha,1855.0,1903.0,True,4.0,78718,True,48.0,True,DODGES CORNERS,WAUKESHA,WI,2760400.0,Populated Place,Dodges Corners (historical),Waukesha,42.85876,-88.2417,262.0,1.0,42.85876,-88.2417,Wisconsin,44.176831579177936,-89.75962788128719
WIEHLE,WIEHLE,VA,Fairfax,1887.0,1923.0,True,3.0,122087,True,36.0,True,WIEHLE,FAIRFAX,VA,1499951.0,Populated Place,Wiehle,Fairfax,38.96872,-77.3411,101.0,1.0,38.96872,-77.3411,Virginia,37.59297044544598,-78.73498313891332
DEAN'S,DEAN'S,TN,Lawrence,1846.0,1846.0,True,9.0,14608,True,0.0,True,DEAN,LAWRENCE,TN,1291024.0,Populated Place,Dean,Lawrence,35.1614699,-87.3480734,292.0,0.8,35.1614699,-87.3480734,Tennessee,35.90304088108576,-85.8669100795989
QUINCE ORCHARD,QUINCE ORCHARD,MD,Montgomery,1888.0,1906.0,False,5.0,108240,True,18.0,True,QUINCE ORCHARD,MONTGOMERY,MD,588718.0,Populated Place,Quince Orchard,Montgomery,39.11789,-77.25248,133.0,1.0,39.11789,-77.25248,Maryland,39.122077160656936,-76.77834919226278
RICE,RICE,LA,Jefferson Davis,1901.0,1920.0,True,3.0,48403,True,19.0,True,RICE,JEFFERSON DAVIS,LA,1630366.0,Post Office,Rice Post Office,Jefferson Davis,30.2349294,-92.9229256,6.0,1.0,30.2349294,-92.9229256,Louisiana,31.25885839387474,-91.9906807220234
DOUGLASS SHED,DOUGLASS SHED,TN,Washington,1878.0,1895.0,True,5.0,15794,True,17.0,True,DOUGLASS SHED,WASHINGTON,TN,1282743.0,Locale,Douglass Shed,Washington,36.4142702,-82.5032031,489.0,1.0,36.4142702,-82.5032031,Tennessee,35.90304088108576,-85.8669100795989
MANZANITA,MANZANITA,WA,Kitsap,1903.0,1927.0,True,3.0,147527,True,24.0,True,MANZANITA,KITSAP,WA,1511121.0,Populated Place,Manzanita,Kitsap,47.67621,-122.5596,1.0,1.0,47.67621,-122.5596,Washington,47.38130745950554,-121.08638959931798
BRISBANE,BRISBANE,ND,Grant,1910.0,1956.0,True,1.0,128478,True,46.0,True,BRISBANE,GRANT,ND,1028136.0,Populated Place,Brisbane,Grant,46.34251,-101.491,732.0,1.0,46.34251,-101.491,North Dakota,47.49648331707317,-99.80502257317072
CHASE,CHASE,WI,Oconto,1890.0,1907.0,True,5.0,73863,True,17.0,True,CHASE,OCONTO,WI,1562960.0,Populated Place,Chase,Oconto,44.71805,-88.15677,235.0,1.0,44.71805,-88.15677,Wisconsin,44.176831579177936,-89.75962788128719
STRAW,STRAW,MT,Fergus,1904.0,1954.0,True,1.0,160428,True,50.0,True,STRAW,FERGUS,MT,1722943.0,Post Office,Straw Post Office (historical),Fergus,46.85413,-109.7896,1281.0,1.0,46.85413,-109.7896,Montana,47.00211326959847,-109.90853677501592
BRADLEY,BRADLEY,IL,Jackson,1846.0,1876.0,True,4.0,70298,True,30.0,True,BRADLEY,JACKSON,IL,1815593.0,Populated Place,Bradley (historical),Jackson,37.9411624,-89.5670412,160.0,1.0,37.9411624,-89.5670412,Illinois,40.10173193774704,-89.09195342628459
WALBERT,WALBERT,MO,Franklin,1895.0,1910.0,True,4.0,59953,True,15.0,True,WALBERT,FRANKLIN,MO,755591.0,Populated Place,Walbert (historical),Franklin,38.3300486,-91.3318188,228.0,1.0,38.3300486,-91.3318188,Missouri,38.29739780113773,-92.40621321592816
KALAMAZOO,KALAMAZOO,KS,Sedgwick,1883.0,1887.0,True,7.0,143622,True,4.0,True,KALAMAZOO,SEDGWICK,KS,484510.0,Populated Place,Kalamazoo,Sedgwick,37.48196,-97.72866,422.0,1.0,37.48196,-97.72866,Kansas,38.52652031092821,-97.41166347965247
WINCHELL,WINCHELL,TX,Brown,1903.0,1958.0,True,1.0,165284,True,55.0,True,WINCHELL,BROWN,TX,1380793.0,Populated Place,Winchell,Brown,31.4721,-99.16088,411.0,1.0,31.4721,-99.16088,Texas,31.49183703480589,-97.29755489625168
MCKENDREE STATION,MCKENDREE STATION,WV,Fayette,1873.0,1876.0,True,7.0,98302,True,3.0,True,MCKENDREE,FAYETTE,WV,1549813.0,Populated Place,McKendree,Fayette,37.88789,-81.06343,360.0,1.0,37.88789,-81.06343,West Virginia,38.621691901095794,-80.8000481173913
HESSVILLE,HESSVILLE,IN,Lake,1886.0,1927.0,False,2.0,88666,True,41.0,True,HESSVILLE,LAKE,IN,2039598.0,Post Office,Hessville Post Office,Lake,41.59457,-87.46191,182.0,1.0,41.59457,-87.46191,Indiana,39.762828507259336,-86.22832405360336
WOODBINE,WOODBINE,VA,Prince William,1872.0,1881.0,False,7.0,122959,True,9.0,True,WOODBINE,PRINCE WILLIAM,VA,1761095.0,Populated Place,Woodbine,Prince William,38.66762,-77.43999,115.0,1.0,38.66762,-77.43999,Virginia,37.59297044544598,-78.73498313891332
COLVIN RUN,COLVIN RUN,VA,Fairfax,1878.0,1908.0,True,5.0,75565,True,30.0,True,COLVIN RUN,FAIRFAX,VA,1465127.0,Locale,Colvin Run,Fairfax,38.97372,-77.29665,94.0,1.0,38.97372,-77.29665,Virginia,37.59297044544598,-78.73498313891332
EDGECOMB,EDGECOMB,WA,Snohomish,1899.0,1953.0,True,1.0,135251,True,54.0,True,EDGECOMB,SNOHOMISH,WA,1530863.0,Populated Place,Edgecomb,Snohomish,48.15177,-122.1407,43.0,1.0,48.15177,-122.1407,Washington,47.38130745950554,-121.08638959931798
BRIGGSVILLE,BRIGGSVILLE,MA,Berkshire,1882.0,1907.0,True,6.0,6882,True,25.0,True,BRIGGSVILLE,BERKSHIRE,MA,607541.0,Populated Place,Briggsville,Berkshire,42.7164707,-73.0803808,298.0,1.0,42.7164707,-73.0803808,Massachusetts,42.24690810801527,-71.56362919796437
